  ID,EXPERIMENT,SENSOR,TIMESTAMP,X,Y,Z
239,1,android.sensor.accelerometer,19:11.9,0.679234147,0.678452432,9.774312019
240,1,android.sensor.accelerometer,19:11.9,0.679853737,0.672397077,9.758958817
241,1,android.sensor.accelerometer,19:11.9,0.528076172,-21.40675926,-52.55332184
242,1,android.sensor.accelerometer,19:12.0,3.397705078,-21.60629654,-53.19709778
243,1,android.sensor.accelerometer,19:12.0,-0.000121913,0.000505101,-0.00018298
244,1,android.sensor.accelerometer,19:12.0,0.673997581,0.677985907,9.760070801
245,1,android.sensor.accelerometer,19:12.0,2.738311768,-21.88480759,-53.65686417
246,1,android.sensor.accelerometer,19:12.0,0.672139585,0.680756211,9.76653862
247,1,android.sensor.accelerometer,19:12.0,-0.000124008,0.000153422,4.63E-05
248,1,android.sensor.accelerometer,19:12.1,2.740325928,-21.56350136,-51.01316071
249,1,android.sensor.accelerometer,19:12.1,0.000506488,0.00081895,0.000249376
250,1,android.sensor.accelerometer,19:12.1,0.684362531,0.681297004,9.765461922
251,1,android.sensor.accelerometer,19:12.2,3.411682129,-21.61296082,-52.74085236
252,1,android.sensor.accelerometer,19:12.2,3.344345093,-21.53772354,-53.71385956
253,1,android.sensor.accelerometer,19:12.2,-0.000122637,0.000786882,0.000524864
254,1,android.sensor.accelerometer,19:12.2,0.675324023,0.682733893,9.764652252
255,1,android.sensor.accelerometer,19:12.3,-0.000495717,0.000468413,-0.000913398
256,1,android.sensor.accelerometer,19:12.3,0.686215997,0.674297452,9.768219948
257,1,android.sensor.accelerometer,19:12.3,0.677850664,0.677420378,9.76867485
258,1,android.sensor.accelerometer,19:12.3,9.79E-05,-0.000826565,-0.000491197
259,1,android.sensor.accelerometer,19:12.3,3.404312134,-20.21101379,-53.23570251
260,1,android.sensor.accelerometer,19:12.3,3.585067749,-20.13932037,-53.11759186
261,1,android.sensor.accelerometer,19:12.4,0.675039887,0.674263179,9.757606506
262,1,android.sensor.accelerometer,19:12.4,-0.00029482,6.69E-05,6.70E-05
263,1,android.sensor.accelerometer,19:12.4,0.000270704,-0.000226753,-0.000265803
264,1,android.sensor.accelerometer,19:12.4,0.679441392,0.668505609,9.763998032
265,1,android.sensor.accelerometer,19:12.4,2.056045532,-19.70482254,-53.12216949
266,1,android.sensor.accelerometer,19:12.5,3.007369995,-21.00524902,-52.44210434
267,1,android.sensor.accelerometer,19:12.5,0.680216908,0.675204515,9.773199081
268,1,android.sensor.accelerometer,19:12.5,-0.000316304,-0.000694736,-0.000166485
269,1,android.sensor.accelerometer,19:12.5,2.282745361,-21.86203957,-53.54998779
270,1,android.sensor.accelerometer,19:12.6,0.688576519,0.673687875,9.765323639
271,1,android.sensor.accelerometer,19:12.6,0.000322549,0.000198232,0.000412188
272,1,android.sensor.accelerometer,19:12.6,2.413925171,-19.78450775,-53.09533691
273,1,android.sensor.accelerometer,19:12.7,-0.000124608,-0.000238813,7.69E-05
274,1,android.sensor.accelerometer,19:12.7,0.674411714,0.680059552,9.752044678
275,1,android.sensor.accelerometer,19:12.7,0.677450836,0.670432806,9.768465042
276,1,android.sensor.accelerometer,19:12.7,-0.000631134,6.96E-05,0.000589912
277,1,android.sensor.accelerometer,19:12.7,2.633331299,-20.56057358,-53.47192383
278,1,android.sensor.accelerometer,19:12.7,3.579315186,-21.82652664,-52.94284058
279,1,android.sensor.accelerometer,19:12.8,0.675138116,0.671059608,9.762844086
280,1,android.sensor.accelerometer,19:12.8,-0.000559982,6.96E-05,0.000203465
281,1,android.sensor.accelerometer,19:12.8,2.212539673,-20.39199448,-54.09229279
282,1,android.sensor.accelerometer,19:12.8,0.676599801,0.67286557,9.778060913
